Date,Product_Name,Quantity,Unit_Price,Store_Location,Payment_Type,Promotion_Applied,Weather,Temperature,Staff_Performance_Rating,Customer_Feedback,Delivery_Time_min,Order_Type,Customer_Name,Customer_Address,Customer_PhoneNumber,Customer_Email,Staff_Name,Staff_Email,Day_Of_Week,Total_Sales
2023-02-02 05:00:00,Red Velvet Cake,2,10.3229124611922,West,Cash,True,Rainy,32.5881192955918,Excellent,Neutral,49,Phone Order,Sara Erickson,"96260 Phillips Extension
Kimberlyville, IA 68972",6234723081,Unknown,Michelle Allison,madeline68@example.com,Thursday,20.6458249223844
2023-02-02 06:00:00,Pizza Pepperoni,3,11.3715729563757,West,Cash,True,Sunny,20.4799169021648,Excellent,Positive,28,In Store,Jeremy Cole,"1796 Jennings Haven Suite 554
New Scottshire, RI 80947",001-870-256-7522x59068,Unknown,Keith Juarez,james19@example.com,Thursday,34.1147188691273
2023-02-02 07:00:00,Pizza Pepperoni,4,8.23016572073829,West,Credit Card,True,Rainy,34.1026975209386,Poor,Negative,16,Online Order,Kevin Gray,"7346 Kelly Locks Apt. 270
North Cristinaborough, NY 58783",+1-790-828-7197x587,alexisrush@example.org,Anthony Horton,vsmith@example.com,Thursday,32.9206628829531
2023-02-02 08:00:00,Red Velvet Cake,1,13.9564365528007,East,Cash,True,Cloudy,33.3811152664043,Good,Positive,43,In Store,Isaac Ward,"36857 Angela Union
East Kennethmouth, WY 91970",(981)849-7865x311,gsavage@example.net,Melanie Dean,sjohnson@example.com,Thursday,13.9564365528007
2023-02-02 09:00:00,Carrot Cake,4,13.9220482201668,South,Credit Card,False,Cloudy,28.0328287412894,Excellent,Neutral,18,Phone Order,Cassandra Collier,"61564 Diaz Mews
Escobartown, SC 03320",(465)623-1049,hendersonbenjamin@example.net,David Middleton,fhernandez@example.org,Thursday,55.6881928806673
2023-02-02 10:00:00,Fruit Cake,4,10.5830058773782,South,Online,False,Rainy,28.1539336236693,Good,Positive,40,Phone Order,David Barnes,"68077 Harrison Plains Apt. 709
Garciaview, OH 65742",517.348.9012x5424,kimwendy@example.org,Angela Long,tammysmith@example.com,Thursday,42.3320235095131
2023-02-02 11:00:00,Pizza Beef Double decker,1,9.99552307708097,South,Credit Card,True,Sunny,29.8066688443423,Poor,Negative,26,In Store,Brian Padilla,"116 Walters Garden
Williamsmouth, RI 88065",+1-662-929-9629x900,stevenjohnson@example.net,David Scott,barbaramartinez@example.org,Thursday,9.99552307708097
2023-02-02 12:00:00,Pizza Beef Double decker,3,18.2744646227088,South,Credit Card,True,Cloudy,25.8057501790233,Good,Negative,16,Online Order,Nicholas Good,"0516 Douglas Oval Apt. 674
West Matthew, CA 84839",+1-556-352-2295x4815,zgarrett@example.com,Sherri Parker,jacksonpaige@example.net,Thursday,54.8233938681264
2023-02-02 13:00:00,Carrot Cake,4,10.749263594633,South,Cash,True,Cloudy,29.7083342509678,Excellent,Neutral,31,In Store,Jennifer Yates,"22248 Richardson Dam
Lake Amandachester, NH 17008",(838)566-8767x7201,Unknown,Elizabeth Norris,Unknown,Thursday,42.997054378532
2023-02-02 14:00:00,Pizza Beef Double decker,2,12.4025148823161,East,Online,True,Sunny,20.6715258303273,Good,Positive,49,Online Order,Elizabeth Baker,"74779 Lawson Ramp
Bushbury, CT 50226",249-351-1033x173,Unknown,Shawn Sampson,eric63@example.net,Thursday,24.8050297646322
2023-02-02 15:00:00,Pizza Pepperoni,1,9.24957143637395,East,Credit Card,True,Rainy,20.8107144102459,Excellent,Negative,24,Phone Order,Karen Edwards,"342 John Roads Suite 085
Stephanieport, AS 70653",577-810-4762x243,smercado@example.com,Anthony Taylor,Unknown,Thursday,9.24957143637395
2023-02-02 16:00:00,Chocolate Cake,5,16.8015425503569,South,Cash,False,Cloudy,26.8584562942931,Poor,Positive,36,In Store,Vanessa Morrow,"55687 Ortega Loop Suite 110
Port Angela, AR 89974",814-285-2322x14874,vanessa50@example.com,Joshua Johnson,mwright@example.org,Thursday,84.0077127517845
2023-02-02 17:00:00,Vanilla Cake,3,10.9617223534863,East,Cash,False,Sunny,28.2443345165905,Good,Negative,55,Phone Order,Kayla Andrews,"32554 Grant Circles
Port Carrietown, UT 07416",(558)984-7562,Unknown,Kenneth Parker,sullivanjamie@example.net,Thursday,32.8851670604591
2023-02-02 18:00:00,Pizza Margherita,1,12.7041656981648,East,Credit Card,False,Sunny,33.3172646050372,Excellent,Neutral,57,Online Order,Douglas Morrison,"38853 Tucker Plaza Suite 175
Lake Ginashire, OR 80843",+1-251-924-7167x151,jyork@example.net,Erica Gonzalez,jamesjones@example.net,Thursday,12.7041656981648
2023-02-02 19:00:00,Pizza Beef Double decker,5,8.80035755089492,South,Cash,True,Cloudy,21.5699095086184,Poor,Neutral,35,Online Order,Krista Davies,"0036 Brandy Point Suite 146
South Melissa, TX 93229",(868)816-6703x05404,hweber@example.net,Shelley Vang,Unknown,Thursday,44.0017877544746
2023-02-02 20:00:00,Chocolate Cake,5,19.8148938851187,West,Credit Card,True,Rainy,32.3397189079083,Good,Positive,29,In Store,Peter Allen,"Unit 1669 Box 7891
DPO AP 92858",9935527585,cardenasmary@example.com,Samuel Archer,jacksonsara@example.com,Thursday,99.0744694255938
2023-02-02 21:00:00,Red Velvet Cake,4,9.37243611385584,East,Credit Card,False,Cloudy,23.150710059381,Poor,Neutral,49,In Store,Tiffany Hurst,"11131 Chandler Point Apt. 144
South Judyport, MA 73025",629.962.7178,plee@example.net,Stephanie Frost,margaret44@example.net,Thursday,37.4897444554233
2023-02-02 22:00:00,Fruit Cake,4,16.5611379635832,West,Credit Card,False,Sunny,27.15434218268169,Excellent,Negative,35,In Store,Austin Ford,"1572 Jessica Extension Apt. 709
Barnettbury, NJ 43655",340.330.3587,irobinson@example.com,Anthony Kerr,Unknown,Thursday,66.2445518543331
2023-02-02 23:00:00,Pizza Pepperoni,4,11.4124347553513,East,Online,True,Cloudy,24.7490365224111,Good,Neutral,35,Phone Order,Craig Garcia,"50670 Patrick Springs Suite 709
South Drewstad, LA 83654",717-662-4770,bcarson@example.org,Julie Jacobs,Unknown,Thursday,45.6497390214055
2023-02-03 00:00:00,Fruit Cake,1,8.09326107626209,East,Credit Card,False,Rainy,26.0023290929809,Good,Negative,35,Online Order,Jenna Olson,"482 Debra Heights Apt. 479
Thorntonside, AR 46679",(760)654-1466,nmartinez@example.net,Larry Jones,Unknown,Friday,8.09326107626209
2023-02-03 01:00:00,Vanilla Cake,1,16.9957814594729,South,Cash,False,Sunny,22.2574324710887,Good,Negative,58,Online Order,Nicole Rogers,"097 Dorsey Gardens Suite 786
North Erica, MA 80652",+1-796-516-5730x753,batessheila@example.org,Seth Garrison,dbrown@example.org,Friday,16.9957814594729
2023-02-03 02:00:00,Vanilla Cake,3,10.0041018354356,East,Online,True,Rainy,27.5535511160533,Poor,Neutral,46,Phone Order,Lee Spears,"86438 Troy Turnpike
Sullivanstad, GU 71634",932.944.9089,janemccarty@example.com,Mikayla Liu,justinfox@example.net,Friday,30.0123055063069
2023-02-03 03:00:00,Carrot Cake,4,17.9779002109671,North,Cash,False,Cloudy,32.0246388474705,Poor,Unknown,19,In Store,Sandra Romero,"439 Kelley Fords
Millerport, PW 82108",+1-838-256-5972x6829,moodymadeline@example.com,Mary Ramirez,david63@example.org,Friday,71.9116008438686
2023-02-03 04:00:00,Cheesecake,5,18.7288577737673,North,Online,False,Cloudy,26.6230101556834,Excellent,Negative,53,In Store,Lisa Mitchell,"590 Sanchez Throughway Suite 483
Lake James, DC 17393",360-281-2957,rodriguezashley@example.com,Jennifer Cooper,careykenneth@example.org,Friday,93.6442888688367
2023-02-03 05:00:00,Carrot Cake,2,17.8973575308691,South,Online,False,Rainy,27.3592036384729,Average,Positive,23,Phone Order,Joshua Taylor,"153 Brown Grove
Cynthiamouth, NY 90072",+1-387-884-1965x9359,jenkinsmichael@example.org,Margaret Ruiz,jeffrey18@example.net,Friday,35.7947150617382
2023-02-03 06:00:00,Chocolate Cake,3,5.52511872210208,West,Online,True,Cloudy,32.7315137792197,Good,Positive,32,Online Order,Dr. Joyce Vang,"56775 Teresa Shoal
West Madisonshire, KS 66820",(942)660-3443x29464,Unknown,Sarah Smith,kevinhart@example.com,Friday,16.5753561663062
2023-02-03 07:00:00,Fruit Cake,1,16.8106001750765,West,Online,False,Rainy,30.5908717195704,Good,Positive,35,Online Order,Renee Jimenez,"095 Jessica Grove
Collinshaven, CT 01309",(516)815-1200,wgriffin@example.org,Amber Cox,showell@example.org,Friday,16.8106001750765
2023-02-03 08:00:00,Cheesecake,3,11.1700919974871,West,Cash,False,Cloudy,27.3568161277967,Excellent,Neutral,22,Online Order,Austin Wilson,"46051 Hill Circle
Lindaborough, HI 59940",+1-662-286-6582x804,martinezelizabeth@example.com,Jonathan Garcia,wandagibbs@example.org,Friday,33.5102759924614
2023-02-03 09:00:00,Red Velvet Cake,3,18.1058438027333,North,Credit Card,False,Rainy,23.8654347228376,Good,Positive,58,Online Order,Ronnie Burke,"4180 Joshua Locks
Kimborough, OK 19436",855-967-1592x8260,davisbrett@example.org,Amy Gray,patricia16@example.org,Friday,54.3175314082001
2023-02-03 10:00:00,Pizza Pepperoni,3,14.569313940271,West,Cash,True,Rainy,33.2739012026745,Poor,Negative,48,Phone Order,Nicole Davis,"2591 Mason Point
East Williamville, OH 63712",001-536-985-3245x18817,lisa10@example.net,Tiffany Flynn,freemanlaurie@example.net,Friday,43.7079418208132
2023-02-03 11:00:00,Fruit Cake,3,17.5046470121593,West,Credit Card,True,Sunny,28.6553060253583,Poor,Neutral,24,Online Order,Matthew Warner,"96727 Michael Radial
North Nicolemouth, VI 44949",3245592765,tchapman@example.com,Brett Sawyer,Unknown,Friday,52.5139410364781
2023-02-03 12:00:00,Carrot Cake,2,12.4914765480025,South,Cash,False,Sunny,23.3172141516604,Good,Neutral,55,Phone Order,Dawn Cruz,"9039 Sherman Walk Apt. 428
Port Christopherchester, VA 25736",918.233.4022,parkssummer@example.com,Annette Romero,brandonharrison@example.org,Friday,24.982953096005
2023-02-03 13:00:00,Pizza Margherita,4,13.0253825689839,West,Online,True,Rainy,24.0367962895701,Good,Neutral,38,In Store,Jackie Martin,"02510 Wood Ports Apt. 288
North Amyfurt, SC 77032",279-642-1877x62748,tannermichael@example.net,Jasmine Reed,Unknown,Friday,52.1015302759359
2023-02-03 14:00:00,Cheesecake,5,7.165814482005,North,Online,False,Cloudy,32.0469963340436,Poor,Neutral,54,Phone Order,Kyle Perez,"9816 Garza Lodge Suite 730
Johnsonmouth, AL 10842",001-429-710-1407x6023,eclark@example.com,Crystal Houston,jenniferhaynes@example.net,Friday,35.829072410025
2023-02-03 15:00:00,Cheesecake,3,16.7598103803403,North,Credit Card,True,Cloudy,20.6621834313118,Good,Negative,38,Online Order,Phillip Davis,"63207 Jones Plaza
Johnsonfort, IN 18942",726-566-2628x9171,hwilliams@example.org,Jessica Edwards,jdavis@example.net,Friday,50.279431141021
2023-02-03 16:00:00,Pizza Pepperoni,3,11.2908441750045,North,Credit Card,True,Cloudy,34.8813828054323,Poor,Negative,46,In Store,Leah Marsh,"4941 Neal Track Suite 627
Fostershire, IN 18318",7169680064,whitneymccoy@example.org,Heather Dillon,janeperez@example.net,Friday,33.8725325250137
2023-02-03 17:00:00,Pizza Beef Double decker,3,12.5012017740737,South,Cash,False,Rainy,21.9552751957218,Average,Positive,47,Phone Order,Samantha Morgan,"94881 Coleman Trail Apt. 112
North Ronaldview, AZ 53811",8889311163,patricia97@example.org,Barbara Everett,williamsrobert@example.com,Friday,37.5036053222212
2023-02-03 18:00:00,Vanilla Cake,4,16.7764657114356,South,Credit Card,False,Rainy,31.941027880954,Average,Neutral,52,Phone Order,Logan Malone,"061 Kevin Squares Apt. 540
West William, OH 25848",214-886-6149x455,Unknown,Marcia Wolfe,bbryan@example.com,Friday,67.1058628457424
2023-02-03 19:00:00,Vanilla Cake,1,13.9826810011915,East,Cash,False,Rainy,27.15434218268169,Good,Positive,58,Phone Order,Ryan Murphy,"8565 Moore Dale Apt. 430
Timothyburgh, NE 86306",(489)743-0653,hayesmichael@example.com,Michael Cowan,jennifer99@example.com,Friday,13.9826810011915
2023-02-03 20:00:00,Pizza Margherita,1,8.01648091164001,West,Credit Card,True,Rainy,27.383242749312,Good,Unknown,48,In Store,Ashley Malone,"PSC 8145, Box 2148
APO AA 66208",+1-624-999-4844x96343,navarrojenna@example.org,Brittany Jenkins,ayaladennis@example.org,Friday,8.01648091164001
2023-02-03 21:00:00,Chocolate Cake,2,13.8534898872633,South,Credit Card,False,Sunny,33.2097586619686,Good,Neutral,25,Phone Order,Matthew Johnson,"0819 Kelly Shoal
Michaelfurt, AS 46132",316-821-2225x7027,kmartin@example.org,Brett Hernandez,patricia01@example.net,Friday,27.7069797745267
2023-02-03 22:00:00,Chocolate Cake,1,11.1144928696948,North,Credit Card,True,Rainy,26.1936678438382,Poor,Negative,45,Online Order,Megan Perez,"77482 Williams Causeway
Romeroton, KY 62781",410.965.4117x197,fdixon@example.org,Katherine Schwartz,ngonzalez@example.com,Friday,11.1144928696948
2023-02-03 23:00:00,Red Velvet Cake,3,12.0428831306579,North,Online,True,Cloudy,28.0624063050985,Average,Unknown,32,In Store,Cheyenne Bartlett,"64339 Russell Flat
South Jacobland, MP 77982",461.261.3411,garymiller@example.org,Gary Huffman,sherryharris@example.com,Friday,36.1286493919738
2023-02-04 00:00:00,Fruit Cake,3,5.42466911604001,South,Online,False,Sunny,20.7394949361375,Average,Negative,37,In Store,Charles Stanley,"297 Horton Haven
West Joshuahaven, NV 63604",783-665-8519,moorefernando@example.com,Antonio Sanders,qgarcia@example.com,Saturday,16.27400734812
2023-02-04 01:00:00,Pizza Beef Double decker,3,8.15044024274422,South,Cash,True,Cloudy,20.0352121080117,Excellent,Neutral,36,Phone Order,John Ramos,"72603 Pamela Throughway
Sarahchester, CT 37398",+1-961-504-4776x014,russellward@example.com,Amy Hess,rmatthews@example.com,Saturday,24.4513207282326
2023-02-04 02:00:00,Carrot Cake,2,9.21557122071542,South,Credit Card,False,Rainy,23.6719980950258,Excellent,Neutral,57,Online Order,Michael Rodriguez,"91825 Chen Springs Apt. 229
Port Douglas, MS 30760",377-678-7368x40725,rebeccapoole@example.org,Nicholas Stanley,juliemccann@example.org,Saturday,18.4311424414308
2023-02-04 03:00:00,Cheesecake,3,15.694400117882,East,Cash,True,Sunny,30.2087463937815,Good,Positive,32,In Store,Brandon Anderson,"383 Cole Overpass
Davidfurt, AZ 27417",001-458-527-7609,martinmiller@example.com,Christopher Miller,barrybenton@example.com,Saturday,47.0832003536462
2023-02-04 04:00:00,Pizza Margherita,1,5.17238709947173,North,Credit Card,False,Rainy,21.818973400387,Poor,Neutral,54,Phone Order,Michael Gordon,"869 Eugene Glens
Johnsonborough, OK 72743",3846881710,hendersonkrystal@example.net,Barry West,pjenkins@example.org,Saturday,5.17238709947173
2023-02-04 05:00:00,Vanilla Cake,4,11.1316589184369,East,Online,True,Sunny,21.7064293820682,Good,Negative,55,Online Order,Kathy Nguyen,"4356 Lynch Mall
North Regina, AK 23870",(329)401-2405x513,sean48@example.org,Lisa Coffey,briannaharris@example.org,Saturday,44.5266356737479
2023-02-04 06:00:00,Red Velvet Cake,4,18.8604030563859,East,Online,True,Cloudy,26.1644091205385,Average,Negative,53,Phone Order,Stephen Oneal,"57767 Williams Walk Apt. 551
Tiffanyview, ND 11595",+1-207-728-9209,tannerthompson@example.com,Johnathan Miller,matthewanderson@example.net,Saturday,75.4416122255439
2023-02-04 07:00:00,Chocolate Cake,5,6.67820924823685,West,Credit Card,False,Rainy,29.7175555791234,Good,Negative,34,Phone Order,Jason Shaffer DDS,"31745 Hayden Villages
North Michaelburgh, AL 95066",(615)806-5151x2785,Unknown,Kelli Long,timothy04@example.com,Saturday,33.3910462411842
2023-02-04 08:00:00,Pizza Margherita,1,12.7463658232791,North,Credit Card,True,Rainy,30.6810798837189,Good,Negative,27,In Store,Jason Ortiz,"0894 Benson Villages
Jonathanchester, SC 42741",(457)499-7838x02792,wporter@example.net,Jason Sanchez,Unknown,Saturday,12.7463658232791
2023-02-04 09:00:00,Cheesecake,3,16.7978357358627,North,Online,False,Sunny,22.6767601114756,Average,Positive,59,In Store,Kristin Brewer,"9217 Jasmine Park
West Lindseymouth, WY 64979",5434493648,johnathan12@example.com,Chad Lee,mathewsashley@example.com,Saturday,50.3935072075881
2023-02-04 10:00:00,Carrot Cake,4,19.1379696128017,South,Online,True,Sunny,21.1938222105806,Average,Negative,15,Phone Order,Adam Blake,"91905 Mooney Drive
Ericatown, AK 32318",(511)980-8104x024,mhicks@example.net,Heather Everett,Unknown,Saturday,76.551878451207
2023-02-04 11:00:00,Red Velvet Cake,1,16.2016495930057,South,Cash,True,Rainy,34.1059555091831,Average,Positive,18,In Store,Richard Calhoun,"26117 Miller Mountains Apt. 416
Marcusfort, AK 99928",388-496-1301,jamie16@example.org,Mr. Ryan Sanders,theresacarney@example.net,Saturday,16.2016495930057
2023-02-04 12:00:00,Cheesecake,4,15.808483229666,West,Online,True,Sunny,23.9099957384315,Average,Negative,38,In Store,Marilyn Thornton,"23409 Kayla Meadows
Thomasmouth, ME 53075",237.894.7437,andrewbarnett@example.com,Christopher Gordon,alexandriamyers@example.org,Saturday,63.2339329186643
2023-02-04 13:00:00,Vanilla Cake,3,17.3973213529364,East,Credit Card,False,Rainy,32.8001974641308,Excellent,Positive,50,Online Order,Cheryl Henderson,"9798 Smith Shoals
North Michael, GU 04940",+1-450-343-3797x8624,burnsstacey@example.org,Allen Lloyd,kaylapaul@example.net,Saturday,52.1919640588093
2023-02-04 14:00:00,Vanilla Cake,4,11.6930183146631,South,Cash,False,Sunny,32.9523717569422,Poor,Negative,50,Online Order,Oscar Cook,"75479 Harris Turnpike Apt. 183
West Sherry, LA 76611",+1-769-909-6027,charles59@example.com,Scott Forbes,anthonydavis@example.org,Saturday,46.7720732586526
2023-02-04 15:00:00,Vanilla Cake,5,17.0876679892674,South,Credit Card,False,Cloudy,31.5878388764381,Poor,Negative,59,Phone Order,Charles Richardson,"02979 Robert Unions
West Ricardoshire, MS 54063",001-754-645-8792,denise72@example.com,Sandra Strickland,carterkimberly@example.net,Saturday,85.4383399463374
2023-02-04 16:00:00,Pizza Margherita,5,5.11946607118176,North,Cash,False,Sunny,22.5325040997885,Average,Positive,16,Phone Order,Alison Miller,"48765 Yang Drive Suite 704
Johnstonmouth, LA 28063",227.368.5311,scottadrienne@example.net,Meghan Peters,jamesbrown@example.net,Saturday,25.5973303559088
2023-02-04 17:00:00,Pizza Margherita,4,18.868415830652,North,Credit Card,False,Cloudy,32.327021888813,Poor,Neutral,42,Phone Order,Brett Patel,"6249 Stacey Lane Apt. 210
South Nicholasmouth, PW 99941",786.755.1515,jacksonnicholas@example.net,Melanie Payne,Unknown,Saturday,75.4736633226083
2023-02-04 18:00:00,Chocolate Cake,1,11.6495976427576,South,Online,True,Sunny,31.5387583886238,Poor,Neutral,40,Phone Order,Zachary Johnson,"76714 Joseph Mount Apt. 556
Lake Barbarachester, HI 19290",(864)832-6878x4688,Unknown,Mrs. Amanda Mcdaniel MD,prodgers@example.com,Saturday,11.6495976427576
2023-02-04 19:00:00,Chocolate Cake,1,13.3007028179862,North,Credit Card,True,Sunny,28.9508448515932,Poor,Neutral,37,Online Order,Shannon Anderson,"76350 Romero Mount
East Joshuaport, WI 78853",001-505-955-4837,robinsonelizabeth@example.com,Megan Huynh,qanderson@example.com,Saturday,13.3007028179862
2023-02-04 20:00:00,Carrot Cake,1,8.82323373372323,West,Cash,False,Rainy,25.0580305275342,Poor,Positive,29,In Store,Patricia Anderson,"848 Santos Pike
Dawnbury, NY 31256",653.864.2829x17169,byoung@example.org,Christopher Faulkner,christinetapia@example.org,Saturday,8.82323373372323
2023-02-04 21:00:00,Red Velvet Cake,4,16.1379624926063,South,Credit Card,True,Sunny,23.9376290639981,Average,Neutral,50,Online Order,Stanley Lyons,"7628 Carrie Road
Elliottville, MH 83887",(578)791-1837,kimwilliam@example.com,Jennifer Patterson,mayosean@example.net,Saturday,64.5518499704252
2023-02-04 22:00:00,Pizza Pepperoni,1,6.14953709712873,North,Cash,True,Sunny,21.8283381812053,Good,Neutral,41,Phone Order,Mark Higgins,"986 Gibson Mountains Apt. 334
Port Timothy, AL 30159",9858605623,adamkent@example.org,Terri Holt,Unknown,Saturday,6.14953709712873
2023-02-04 23:00:00,Pizza Pepperoni,3,18.0895370382025,West,Credit Card,True,Cloudy,27.646356003513,Good,Positive,20,Phone Order,Steven Anderson,"7557 Erika Cliff
South Lindachester, SD 03245",001-889-582-6417x16374,evelyn16@example.com,Vicki Hudson,lisa47@example.net,Saturday,54.2686111146075
2023-02-05 00:00:00,Cheesecake,5,17.4217524350951,North,Online,True,Sunny,28.7789131326477,Good,Neutral,49,Online Order,Johnathan Salazar,"077 Rowe Meadows Apt. 617
Nicholeborough, AK 76934",784.633.1766,jacob35@example.net,Jerry Ray,jeremy66@example.com,Sunday,87.1087621754757
2023-02-05 01:00:00,Vanilla Cake,3,8.24090174367149,North,Online,False,Rainy,25.3900848577368,Excellent,Neutral,53,Online Order,Janet Malone,"80264 Sherri Forest
Monicahaven, NH 36548",(562)357-1446x17065,amanda69@example.org,Shannon Martinez,ugill@example.net,Sunday,24.7227052310144
2023-02-05 02:00:00,Red Velvet Cake,1,17.1398659742789,North,Credit Card,True,Cloudy,27.130386015213,Poor,Neutral,52,Phone Order,Margaret Perez,"32028 Mercado Glen
South Amyfurt, ME 84987",724-271-7571x74972,egreen@example.com,Melinda Johnson,angela13@example.net,Sunday,17.1398659742789
2023-02-05 03:00:00,Pizza Margherita,3,16.7953659959222,South,Credit Card,False,Rainy,25.452716860539,Average,Positive,49,In Store,John Roberts,"8762 Wood Cove Suite 642
Markfort, UT 16715",863.726.2039,arnoldandrew@example.net,Zachary Marshall,fhawkins@example.net,Sunday,50.3860979877666
2023-02-05 04:00:00,Fruit Cake,1,14.4832489663092,East,Credit Card,False,Rainy,29.6150908598105,Average,Positive,50,Phone Order,Dr. Sharon Riley,"28681 Hayden Islands Apt. 014
New Davidberg, GU 43219",001-263-895-1542x132,gregorypierce@example.net,Eric Perez,nicolehobbs@example.org,Sunday,14.4832489663092
2023-02-05 05:00:00,Pizza Beef Double decker,4,10.6028026534953,North,Cash,True,Rainy,33.5188881169484,Excellent,Neutral,24,Online Order,Andre Nelson,"95712 Wiley Villages Suite 275
Lake Stephanie, MT 83612",589-804-4256,ajackson@example.org,Tanya Gutierrez,calvingrimes@example.net,Sunday,42.4112106139812
2023-02-05 06:00:00,Carrot Cake,3,9.07248131272801,West,Credit Card,False,Rainy,22.4588039307041,Average,Neutral,44,Phone Order,Charles Grant,"559 Christy Bridge Suite 701
South Hollyborough, WV 76063",001-618-645-4016x17310,robertraymond@example.com,Lori Parker,jimenezdavid@example.org,Sunday,27.217443938184
2023-02-05 07:00:00,Vanilla Cake,4,8.47675385434025,South,Credit Card,True,Cloudy,25.7211321485468,Good,Positive,55,Phone Order,Charles Pena,"3043 Smith Mount Suite 376
Scotttown, ID 06136",(872)342-5824,thomasjoseph@example.com,Megan Long,sheri14@example.com,Sunday,33.907015417361
2023-02-05 08:00:00,Vanilla Cake,4,9.7791344414541,South,Cash,True,Sunny,22.1130290592629,Excellent,Neutral,52,In Store,Charles Noble,"14580 Molina Square
Leeville, MT 24060",285.413.9841x1404,kharris@example.com,Misty Peterson,rmartinez@example.org,Sunday,39.1165377658164
2023-02-05 09:00:00,Vanilla Cake,2,18.5533766514879,West,Online,True,Rainy,27.15434218268169,Average,Positive,43,Phone Order,Thomas Jones,"617 Andrea Island Apt. 334
East Katherineside, AZ 17439",718-529-6862x3238,gwilliamson@example.org,Mary Johnson,johnhumphrey@example.org,Sunday,37.1067533029759
2023-02-05 10:00:00,Pizza Margherita,1,6.16461163983171,North,Credit Card,False,Cloudy,27.15434218268169,Excellent,Neutral,57,Phone Order,Brian Gallegos,"0890 Blevins Isle Apt. 641
Quinnbury, PA 29001",+1-347-802-1882x663,leeashley@example.org,Jessica Mcdonald,nealderek@example.net,Sunday,6.16461163983171
2023-02-05 11:00:00,Pizza Margherita,5,17.4330691437943,East,Credit Card,False,Rainy,33.9786909889618,Excellent,Positive,53,Phone Order,Kiara Richardson,"170 Sonya Run
Port Barbaraborough, NH 38460",789.916.4650x42419,Unknown,Tricia Bailey,jgross@example.net,Sunday,87.1653457189719
2023-02-05 12:00:00,Pizza Beef Double decker,1,10.2333511256273,North,Online,False,Sunny,24.1830788939144,Average,Negative,18,Online Order,Paul Holt,"49261 Burns Alley Suite 041
Cameronside, PA 61272",722.603.9189,michael82@example.net,Kaitlyn Young,brandon17@example.org,Sunday,10.2333511256273
2023-02-05 13:00:00,Red Velvet Cake,5,12.8239909401703,West,Online,True,Cloudy,34.2531680879814,Good,Negative,19,Online Order,Anthony Anderson,"2738 Kim Vista
North Andreamouth, HI 17539",916-571-9773,nathan98@example.org,Meredith Jones,kathrynjohnson@example.org,Sunday,64.1199547008518
2023-02-05 14:00:00,Vanilla Cake,1,16.9172845047273,South,Cash,True,Cloudy,20.9489400773101,Average,Positive,18,In Store,Joseph Harris,"PSC 5298, Box 9882
APO AP 03445",001-619-629-8947,jeremy68@example.net,Micheal Lane,jacob85@example.net,Sunday,16.9172845047273
2023-02-05 15:00:00,Pizza Pepperoni,4,18.2656482053445,East,Credit Card,True,Sunny,29.0452079504688,Poor,Negative,50,Phone Order,Kristina Sims,"3886 Matthew Wall
Wilsonborough, DE 12193",898-425-9246x86892,zkeith@example.com,Andrew Curry,garciabrandon@example.com,Sunday,73.0625928213782
2023-02-05 16:00:00,Chocolate Cake,3,10.1717213010897,South,Credit Card,False,Cloudy,20.8569907901499,Poor,Neutral,59,Online Order,Olivia Goodwin,"2459 Frederick Islands Apt. 048
Allenmouth, AR 23691",001-474-509-9567x191,ehoover@example.net,Brittany Kim,debbie90@example.org,Sunday,30.5151639032691
2023-02-05 17:00:00,Pizza Pepperoni,3,11.9276522191266,West,Cash,True,Sunny,27.15434218268169,Average,Positive,30,In Store,Marc Williams,"568 James Forges Suite 733
Port Ericaport, LA 61142",(355)576-4215,kristy00@example.org,Julie Martinez,amandacase@example.org,Sunday,35.7829566573799
2023-02-05 18:00:00,Cheesecake,2,11.2177409722518,North,Online,True,Cloudy,27.9471358560508,Good,Unknown,39,Phone Order,Dennis Landry,"981 Tammy Vista
Ashleyburgh, VA 11497",613.210.8435x230,boothgeorge@example.net,Andrea Johnston,vreed@example.com,Sunday,22.4354819445037
2023-02-05 19:00:00,Pizza Pepperoni,5,5.19876550255865,East,Cash,False,Cloudy,30.0402252614419,Poor,Neutral,28,In Store,Donna Roberts,"0327 Becky Alley
Walkerborough, MA 51922",233.605.5229,rachel53@example.com,Sarah Brown,jerryandrews@example.org,Sunday,25.9938275127932
2023-02-05 20:00:00,Cheesecake,5,9.43914333287985,South,Online,False,Sunny,32.4736088886567,Poor,Neutral,25,In Store,Kathryn Blevins,"388 Pierce Lakes
South Kimberlyville, DC 34780",3183976904,erinriley@example.org,Tricia Sims,iberry@example.org,Sunday,47.1957166643992
2023-02-05 21:00:00,Fruit Cake,5,11.8878385059884,South,Cash,False,Sunny,22.2546593372595,Average,Positive,43,In Store,Dennis Stewart,"80589 Bailey Roads Apt. 840
Warrenbury, CA 28396",(337)899-4990x59614,vsimpson@example.net,Tammy Wang,smithcheyenne@example.org,Sunday,59.4391925299421
